seq,ts,value
1000018569,2025-02-12 17:00:00,38786176
1000018570,2025-02-12 18:00:00,38786306
1000018571,2025-02-12 19:00:00,38786429
1000018572,2025-02-12 20:00:00,38786623
1000018573,2025-02-12 21:00:00,38786917
1000018574,2025-02-12 22:00:00,38787062
1000018575,2025-02-12 23:00:00,38787167
1000018576,2025-02-13 00:00:00,38787422
1000018577,2025-02-13 01:00:00,38787875
1000018578,2025-02-13 02:00:00,38787970
1000018579,2025-02-13 03:00:00,38788359
1000018580,2025-02-13 04:00:00,38788818
1000018581,2025-02-13 05:00:00,38789056
1000018582,2025-02-13 06:00:00,38789416
1000018583,2025-02-13 07:00:00,38789776
1000018584,2025-02-13 08:00:00,38789858
1000018585,2025-02-13 09:00:00,38789977
1000018586,2025-02-13 10:00:00,38790410
1000018587,2025-02-13 11:00:00,38790535
1000018588,2025-02-13 12:00:00,38790663
1000018589,2025-02-13 13:00:00,38790765
1000018590,2025-02-13 14:00:00,38791084
1000018591,2025-02-13 15:00:00,38791356
1000018592,2025-02-13 16:00:00,38791620
1000018593,2025-02-13 17:00:00,38791711
1000018594,2025-02-13 18:00:00,38791853
1000018595,2025-02-13 19:00:00,38792058
1000018596,2025-02-13 20:00:00,38792300
1000018597,2025-02-13 21:00:00,38792429
1000018598,2025-02-13 22:00:00,38792479
1000018599,2025-02-13 23:00:00,38792965
1000018600,2025-02-14 00:00:00,38793281
1000018601,2025-02-14 01:00:00,38793471
1000018602,2025-02-14 02:00:00,38793669
1000018603,2025-02-14 03:00:00,38793770
1000018604,2025-02-14 04:00:00,38794152
1000018605,2025-02-14 05:00:00,38794490
1000018606,2025-02-14 06:00:00,38794944
1000018607,2025-02-14 07:00:00,38795191
1000018608,2025-02-14 08:00:00,38795427
1000018609,2025-02-14 09:00:00,38795822
1000018610,2025-02-14 10:00:00,38796151
1000018611,2025-02-14 11:00:00,38796410
1000018612,2025-02-14 12:00:00,38796743
1000018613,2025-02-14 13:00:00,38797136
1000018614,2025-02-14 14:00:00,38797426
1000018615,2025-02-14 15:00:00,38797637
1000018616,2025-02-14 16:00:00,38798093
1000018617,2025-02-14 17:00:00,38798352
1000018618,2025-02-14 18:00:00,38798431
1000018619,2025-02-14 19:00:00,38798560
1000018620,2025-02-14 20:00:00,38798724
1000018621,2025-02-14 21:00:00,38798839
1000018622,2025-02-14 22:00:00,38798934
1000018623,2025-02-14 23:00:00,38799395
1000018624,2025-02-15 00:00:00,38799548
1000018625,2025-02-15 01:00:00,38799920
1000018626,2025-02-15 02:00:00,38800035
1000018627,2025-02-15 03:00:00,38800340
1000018628,2025-02-15 04:00:00,38800558
1000018629,2025-02-15 05:00:00,38800864
1000018630,2025-02-15 06:00:00,38800988
1000018631,2025-02-15 07:00:00,38801039
1000018632,2025-02-15 08:00:00,38801478
1000018633,2025-02-15 09:00:00,38801780
1000018634,2025-02-15 10:00:00,38801846
1000018635,2025-02-15 11:00:00,38801914
1000018636,2025-02-15 12:00:00,38802356
1000018637,2025-02-15 13:00:00,38802506
1000018638,2025-02-15 14:00:00,38802818
1000018639,2025-02-15 15:00:00,38802973
1000018640,2025-02-15 16:00:00,38803259
1000018641,2025-02-15 17:00:00,38803695
1000018642,2025-02-15 18:00:00,38803924
1000018643,2025-02-15 19:00:00,38804002
1000018644,2025-02-15 20:00:00,38804152
1000018645,2025-02-15 21:00:00,38804281
1000018646,2025-02-15 22:00:00,38804367
1000018647,2025-02-15 23:00:00,38804839
1000018648,2025-02-16 00:00:00,38805221
1000018649,2025-02-16 01:00:00,38805318
1000018650,2025-02-16 02:00:00,38805813
1000018651,2025-02-16 03:00:00,38805960
1000018652,2025-02-16 04:00:00,38806249
1000018653,2025-02-16 05:00:00,38806492
1000018654,2025-02-16 06:00:00,38806855
1000018655,2025-02-16 07:00:00,38807231
1000018656,2025-02-16 08:00:00,38807698
1000018657,2025-02-16 09:00:00,38807787
1000018658,2025-02-16 10:00:00,38808113
1000018659,2025-02-16 11:00:00,38808351
1000018660,2025-02-16 12:00:00,38808409
1000018661,2025-02-16 13:00:00,38808652
1000018662,2025-02-16 14:00:00,38809002
1000018663,2025-02-16 15:00:00,38809075
1000018664,2025-02-16 16:00:00,38809151
1000018665,2025-02-16 17:00:00,38809320
1000018666,2025-02-16 18:00:00,38809439
1000018667,2025-02-16 19:00:00,38809503
1000018668,2025-02-16 20:00:00,38809570
1000018669,2025-02-16 21:00:00,38809792
1000018670,2025-02-16 22:00:00,38809941
1000018671,2025-02-16 23:00:00,38810324
1000018672,2025-02-17 00:00:00,38810451
1000018673,2025-02-17 01:00:00,38810525
1000018674,2025-02-17 02:00:00,38810583
1000018675,2025-02-17 03:00:00,38810934
1000018676,2025-02-17 04:00:00,38811162
1000018677,2025-02-17 05:00:00,38811250
1000018678,2025-02-17 06:00:00,38811454
1000018679,2025-02-17 07:00:00,38811886
1000018680,2025-02-17 08:00:00,38812301
1000018681,2025-02-17 09:00:00,38812461
1000018682,2025-02-17 10:00:00,38812715
1000018683,2025-02-17 11:00:00,38812826
1000018684,2025-02-17 12:00:00,38812980
1000018685,2025-02-17 13:00:00,38813062
1000018686,2025-02-17 14:00:00,38813306
1000018687,2025-02-17 15:00:00,38813457
1000018688,2025-02-17 16:00:00,38813784
1000018689,2025-02-17 17:00:00,38813873
1000018690,2025-02-17 18:00:00,38814219
1000018691,2025-02-17 19:00:00,38814492
1000018692,2025-02-17 20:00:00,38814905
1000018693,2025-02-17 21:00:00,38815105
1000018694,2025-02-17 22:00:00,38815240
1000018695,2025-02-17 23:00:00,38815459
1000018696,2025-02-18 00:00:00,38815644
1000018697,2025-02-18 01:00:00,38816035
1000018698,2025-02-18 02:00:00,38816425
1000018699,2025-02-18 03:00:00,38816755
1000018700,2025-02-18 04:00:00,38817058
1000018701,2025-02-18 05:00:00,38817486
1000018702,2025-02-18 06:00:00,38817926
1000018703,2025-02-18 07:00:00,38818017
1000018704,2025-02-18 08:00:00,38818466
1000018705,2025-02-18 09:00:00,38818631
1000018706,2025-02-18 10:00:00,38818829
1000018707,2025-02-18 11:00:00,38819130
1000018708,2025-02-18 12:00:00,38819426
1000018709,2025-02-18 13:00:00,38819791
1000018710,2025-02-18 14:00:00,38820170
1000018711,2025-02-18 15:00:00,38820549
1000018712,2025-02-18 16:00:00,38820931
1000018713,2025-02-18 17:00:00,38821312
1000018714,2025-02-18 18:00:00,38821810
1000018715,2025-02-18 19:00:00,38822302
1000018716,2025-02-18 20:00:00,38822367
1000018717,2025-02-18 21:00:00,38822562
1000018718,2025-02-18 22:00:00,38822613
1000018719,2025-02-18 23:00:00,38822715
1000018720,2025-02-19 00:00:00,38822789
1000018721,2025-02-19 01:00:00,38822970
1000018722,2025-02-19 02:00:00,38823417
1000018723,2025-02-19 03:00:00,38823697
1000018724,2025-02-19 04:00:00,38824002
1000018725,2025-02-19 05:00:00,38824228
1000018726,2025-02-19 06:00:00,38824332
1000018727,2025-02-19 07:00:00,38824739
1000018728,2025-02-19 08:00:00,38825068
1000018729,2025-02-19 09:00:00,38825532
1000018730,2025-02-19 10:00:00,38825654
1000018731,2025-02-19 11:00:00,38825712
1000018732,2025-02-19 12:00:00,38825764
1000018733,2025-02-19 13:00:00,38826137
1000018734,2025-02-19 14:00:00,38826406
1000018735,2025-02-19 15:00:00,38826727
1000018736,2025-02-19 16:00:00,38826961
1000018737,2025-02-19 17:00:00,38827026
1000018738,2025-02-19 18:00:00,38827357
1000018739,2025-02-19 19:00:00,38827758
1000018740,2025-02-19 20:00:00,38827902
1000018741,2025-02-19 21:00:00,38827955
1000018742,2025-02-19 22:00:00,38828228
1000018743,2025-02-19 23:00:00,38828371
1000018744,2025-02-20 00:00:00,38828593
1000018745,2025-02-20 01:00:00,38828771
1000018746,2025-02-20 02:00:00,38829082
1000018747,2025-02-20 03:00:00,38829202
1000018748,2025-02-20 04:00:00,38829391
1000018749,2025-02-20 05:00:00,38829556
1000018750,2025-02-20 06:00:00,38829680
1000018751,2025-02-20 07:00:00,38829746
1000018752,2025-02-20 08:00:00,38829830
1000018753,2025-02-20 09:00:00,38830260
1000018754,2025-02-20 10:00:00,38830469
1000018755,2025-02-20 11:00:00,38830695
1000018756,2025-02-20 12:00:00,38831074
1000018757,2025-02-20 13:00:00,38831231
1000018758,2025-02-20 14:00:00,38831321
1000018759,2025-02-20 15:00:00,38831650
1000018760,2025-02-20 16:00:00,38831966
1000018761,2025-02-20 17:00:00,38832041
1000018762,2025-02-20 18:00:00,38832485
1000018763,2025-02-20 19:00:00,38832920
1000018764,2025-02-20 20:00:00,38833135
1000018765,2025-02-20 21:00:00,38833429
1000018766,2025-02-20 22:00:00,38833559
1000018767,2025-02-20 23:00:00,38833760
1000018768,2025-02-21 00:00:00,38834009
1000018769,2025-02-21 01:00:00,38834301
1000018770,2025-02-21 02:00:00,38834731
1000018771,2025-02-21 03:00:00,38835177
1000018772,2025-02-21 04:00:00,38835387
1000018773,2025-02-21 05:00:00,38835879
1000018774,2025-02-21 06:00:00,38836276
1000018775,2025-02-21 07:00:00,38836659
1000018776,2025-02-21 08:00:00,38836998
1000018777,2025-02-21 09:00:00,38837469
1000018778,2025-02-21 10:00:00,38837538
1000018779,2025-02-21 11:00:00,38837744
1000018780,2025-02-21 12:00:00,38838008
1000018781,2025-02-21 13:00:00,38838467
1000018782,2025-02-21 14:00:00,38838568
1000018783,2025-02-21 15:00:00,38838767
1000018784,2025-02-21 16:00:00,38838867
1000018785,2025-02-21 17:00:00,38839200
1000018786,2025-02-21 18:00:00,38839681
1000018787,2025-02-21 19:00:00,38839843
1000018788,2025-02-21 20:00:00,38840192
1000018789,2025-02-21 21:00:00,38840338
1000018790,2025-02-21 22:00:00,38840802
1000018791,2025-02-21 23:00:00,38841285
1000018792,2025-02-22 00:00:00,38841722
1000018793,2025-02-22 01:00:00,38841963
1000018794,2025-02-22 02:00:00,38842417
1000018795,2025-02-22 03:00:00,38842726
1000018796,2025-02-22 04:00:00,38842890
1000018797,2025-02-22 05:00:00,38842989
1000018798,2025-02-22 06:00:00,38843155
1000018799,2025-02-22 07:00:00,38843316
1000018800,2025-02-22 08:00:00,38843772
1000018801,2025-02-22 09:00:00,38843858
1000018802,2025-02-22 10:00:00,38844085
1000018803,2025-02-22 11:00:00,38844474
1000018804,2025-02-22 12:00:00,38844935
1000018805,2025-02-22 13:00:00,38845012
1000018806,2025-02-22 14:00:00,38845474
1000018807,2025-02-22 15:00:00,38845657
1000018808,2025-02-22 16:00:00,38845752
1000018809,2025-02-22 17:00:00,38846082
1000018810,2025-02-22 18:00:00,38846343
1000018811,2025-02-22 19:00:00,38846433
1000018812,2025-02-22 20:00:00,38846883
1000018813,2025-02-22 21:00:00,38846982
1000018814,2025-02-22 22:00:00,38847164
1000018815,2025-02-22 23:00:00,38847462
1000018816,2025-02-23 00:00:00,38847876
1000018817,2025-02-23 01:00:00,38848339
1000018818,2025-02-23 02:00:00,38848808
1000018819,2025-02-23 03:00:00,38849192
1000018820,2025-02-23 04:00:00,38849558
1000018821,2025-02-23 05:00:00,38849682
1000018822,2025-02-23 06:00:00,38850001
1000018823,2025-02-23 07:00:00,38850083
1000018824,2025-02-23 08:00:00,38850549
1000018825,2025-02-23 09:00:00,38850711
1000018826,2025-02-23 10:00:00,38850983
1000018827,2025-02-23 11:00:00,38851281
1000018828,2025-02-23 12:00:00,38851411
1000018829,2025-02-23 13:00:00,38851532
1000018830,2025-02-23 14:00:00,38851749
1000018831,2025-02-23 15:00:00,38851860
1000018832,2025-02-23 16:00:00,38852250
1000018833,2025-02-23 17:00:00,38852398
1000018834,2025-02-23 18:00:00,38852464
1000018835,2025-02-23 19:00:00,38852908
1000018836,2025-02-23 20:00:00,38853321
1000018837,2025-02-23 21:00:00,38853445
1000018838,2025-02-23 22:00:00,38853920
1000018839,2025-02-23 23:00:00,38854121
1000018840,2025-02-24 00:00:00,38854599
1000018841,2025-02-24 01:00:00,38854819
1000018842,2025-02-24 02:00:00,38855279
1000018843,2025-02-24 03:00:00,38855776
1000018844,2025-02-24 04:00:00,38855873
1000018845,2025-02-24 05:00:00,38856034
1000018846,2025-02-24 06:00:00,38856367
1000018847,2025-02-24 07:00:00,38856757
1000018848,2025-02-24 08:00:00,38856968
1000018849,2025-02-24 09:00:00,38857254
1000018850,2025-02-24 10:00:00,38857571
1000018851,2025-02-24 11:00:00,38857945
1000018852,2025-02-24 12:00:00,38857996
1000018853,2025-02-24 13:00:00,38858380
1000018854,2025-02-24 14:00:00,38858539
1000018855,2025-02-24 15:00:00,38858736
1000018856,2025-02-24 16:00:00,38859032
1000018857,2025-02-24 17:00:00,38859306
1000018858,2025-02-24 18:00:00,38859366
1000018859,2025-02-24 19:00:00,38859753
1000018860,2025-02-24 20:00:00,38860190
1000018861,2025-02-24 21:00:00,38860401
1000018862,2025-02-24 22:00:00,38860635
1000018863,2025-02-24 23:00:00,38861037
1000018864,2025-02-25 00:00:00,38861385
1000018865,2025-02-25 01:00:00,38861542
1000018866,2025-02-25 02:00:00,38861598
1000018867,2025-02-25 03:00:00,38861977
1000018868,2025-02-25 04:00:00,38862072
1000018869,2025-02-25 05:00:00,38862210
1000018870,2025-02-25 06:00:00,38862348
1000018871,2025-02-25 07:00:00,38862701
1000018872,2025-02-25 08:00:00,38863173
1000018873,2025-02-25 09:00:00,38863302
1000018874,2025-02-25 10:00:00,38863774
1000018875,2025-02-25 11:00:00,38864182
1000018876,2025-02-25 12:00:00,38864653
1000018877,2025-02-25 13:00:00,38865076
1000018878,2025-02-25 14:00:00,38865561
1000018879,2025-02-25 15:00:00,38865823
1000018880,2025-02-25 16:00:00,38865938
1000018881,2025-02-25 17:00:00,38866078
1000018882,2025-02-25 18:00:00,38866529
1000018883,2025-02-25 19:00:00,38866934
1000018884,2025-02-25 20:00:00,38867006
1000018885,2025-02-25 21:00:00,38867152
1000018886,2025-02-25 22:00:00,38867648
1000018887,2025-02-25 23:00:00,38867931
1000018888,2025-02-26 00:00:00,38868072
1000018889,2025-02-26 01:00:00,38868346
1000018890,2025-02-26 02:00:00,38868610
1000018891,2025-02-26 03:00:00,38868897
1000018892,2025-02-26 04:00:00,38868994
1000018893,2025-02-26 05:00:00,38869359
1000018894,2025-02-26 06:00:00,38869830
1000018895,2025-02-26 07:00:00,38870070
1000018896,2025-02-26 08:00:00,38870423
1000018897,2025-02-26 09:00:00,38870681
1000018898,2025-02-26 10:00:00,38870765
1000018899,2025-02-26 11:00:00,38871224
1000018900,2025-02-26 12:00:00,38871655
1000018901,2025-02-26 13:00:00,38871706
1000018902,2025-02-26 14:00:00,38872042
1000018903,2025-02-26 15:00:00,38872393
1000018904,2025-02-26 16:00:00,38872621
1000018905,2025-02-26 17:00:00,38872792
1000018906,2025-02-26 18:00:00,38872992
1000018907,2025-02-26 19:00:00,38873311
1000018908,2025-02-26 20:00:00,38873498
1000018909,2025-02-26 21:00:00,38873750
1000018910,2025-02-26 22:00:00,38873891
1000018911,2025-02-26 23:00:00,38874310
1000018912,2025-02-27 00:00:00,38874392
1000018913,2025-02-27 01:00:00,38874624
1000018914,2025-02-27 02:00:00,38874898
1000018915,2025-02-27 03:00:00,38875344
1000018916,2025-02-27 04:00:00,38875544
1000018917,2025-02-27 05:00:00,38875699
1000018918,2025-02-27 06:00:00,38875821
1000018919,2025-02-27 07:00:00,38875901
1000018920,2025-02-27 08:00:00,38876205
1000018921,2025-02-27 09:00:00,38876363
1000018922,2025-02-27 10:00:00,38876675
1000018923,2025-02-27 11:00:00,38877103
1000018924,2025-02-27 12:00:00,38877548
1000018925,2025-02-27 13:00:00,38877870
1000018926,2025-02-27 14:00:00,38878135
1000018927,2025-02-27 15:00:00,38878557
1000018928,2025-02-27 16:00:00,38879017
1000018929,2025-02-27 17:00:00,38879262
1000018930,2025-02-27 18:00:00,38879716
1000018931,2025-02-27 19:00:00,38879926
1000018932,2025-02-27 20:00:00,38880277
1000018933,2025-02-27 21:00:00,38880711
1000018934,2025-02-27 22:00:00,38880897
1000018935,2025-02-27 23:00:00,38881342
1000018936,2025-02-28 00:00:00,38881569
1000018937,2025-02-28 01:00:00,38881963
1000018938,2025-02-28 02:00:00,38882305
1000018939,2025-02-28 03:00:00,38882486
1000018940,2025-02-28 04:00:00,38882779
1000018941,2025-02-28 05:00:00,38883050
1000018942,2025-02-28 06:00:00,38883384
1000018943,2025-02-28 07:00:00,38883463
1000018944,2025-02-28 08:00:00,38883890
1000018945,2025-02-28 09:00:00,38884126
1000018946,2025-02-28 10:00:00,38884568
1000018947,2025-02-28 11:00:00,38884710
1000018948,2025-02-28 12:00:00,38885091
1000018949,2025-02-28 13:00:00,38885495
1000018950,2025-02-28 14:00:00,38885927
1000018951,2025-02-28 15:00:00,38886385
1000018952,2025-02-28 16:00:00,38886662
1000018953,2025-02-28 17:00:00,38886919
1000018954,2025-02-28 18:00:00,38887246
1000018955,2025-02-28 19:00:00,38887652
1000018956,2025-02-28 20:00:00,38887986
1000018957,2025-02-28 21:00:00,38888227
1000018958,2025-02-28 22:00:00,38888320
1000018959,2025-02-28 23:00:00,38888545
1000018960,2025-03-01 00:00:00,38888678
1000018961,2025-03-01 01:00:00,38888815
1000018962,2025-03-01 02:00:00,38889181
1000018963,2025-03-01 03:00:00,38889513
1000018964,2025-03-01 04:00:00,38889846
1000018965,2025-03-01 05:00:00,38890116
1000018966,2025-03-01 06:00:00,38890347
1000018967,2025-03-01 07:00:00,38890438
1000018968,2025-03-01 08:00:00,38890846
1000018969,2025-03-01 09:00:00,38891092
1000018970,2025-03-01 10:00:00,38891255
1000018971,2025-03-01 11:00:00,38891540
1000018972,2025-03-01 12:00:00,38891669
1000018973,2025-03-01 13:00:00,38891759
1000018974,2025-03-01 14:00:00,38891839
1000018975,2025-03-01 15:00:00,38891915
1000018976,2025-03-01 16:00:00,38891997
1000018977,2025-03-01 17:00:00,38892210
1000018978,2025-03-01 18:00:00,38892437
1000018979,2025-03-01 19:00:00,38892914
1000018980,2025-03-01 20:00:00,38893375
1000018981,2025-03-01 21:00:00,38893568
1000018982,2025-03-01 22:00:00,38893704
1000018983,2025-03-01 23:00:00,38893943
1000018984,2025-03-02 00:00:00,38894059
1000018985,2025-03-02 01:00:00,38894353
1000018986,2025-03-02 02:00:00,38894479
1000018987,2025-03-02 03:00:00,38894626
1000018988,2025-03-02 04:00:00,38894805
1000018989,2025-03-02 05:00:00,38895018
1000018990,2025-03-02 06:00:00,38895280
1000018991,2025-03-02 07:00:00,38895336
1000018992,2025-03-02 08:00:00,38895402
1000018993,2025-03-02 09:00:00,38895680
1000018994,2025-03-02 10:00:00,38895870
1000018995,2025-03-02 11:00:00,38896244
1000018996,2025-03-02 12:00:00,38896462
1000018997,2025-03-02 13:00:00,38896639
1000018998,2025-03-02 14:00:00,38896837
1000018999,2025-03-02 15:00:00,38897052
1000019000,2025-03-02 16:00:00,38897403
1000019001,2025-03-02 17:00:00,38897652
1000019002,2025-03-02 18:00:00,38897854
1000019003,2025-03-02 19:00:00,38898321
1000019004,2025-03-02 20:00:00,38898767
1000019005,2025-03-02 21:00:00,38899230
1000019006,2025-03-02 22:00:00,38899434
1000019007,2025-03-02 23:00:00,38899762
1000019008,2025-03-03 00:00:00,38899835
1000019009,2025-03-03 01:00:00,38900229
1000019010,2025-03-03 02:00:00,38900465
1000019011,2025-03-03 03:00:00,38900956
1000019012,2025-03-03 04:00:00,38901075
1000019013,2025-03-03 05:00:00,38901183
1000019014,2025-03-03 06:00:00,38901672
1000019015,2025-03-03 07:00:00,38901760
1000019016,2025-03-03 08:00:00,38902217
1000019017,2025-03-03 09:00:00,38902422
1000019018,2025-03-03 10:00:00,38902585
1000019019,2025-03-03 11:00:00,38902697
1000019020,2025-03-03 12:00:00,38903191
1000019021,2025-03-03 13:00:00,38903567
1000019022,2025-03-03 14:00:00,38903988
1000019023,2025-03-03 15:00:00,38904163
1000019024,2025-03-03 16:00:00,38904543
1000019025,2025-03-03 17:00:00,38904850
1000019026,2025-03-03 18:00:00,38905178
1000019027,2025-03-03 19:00:00,38905457
1000019028,2025-03-03 20:00:00,38905759
1000019029,2025-03-03 21:00:00,38906006
1000019030,2025-03-03 22:00:00,38906256
1000019031,2025-03-03 23:00:00,38906382
1000019032,2025-03-04 00:00:00,38906734
1000019033,2025-03-04 01:00:00,38907059
1000019034,2025-03-04 02:00:00,38907394
1000019035,2025-03-04 03:00:00,38907749
1000019036,2025-03-04 04:00:00,38908048
1000019037,2025-03-04 05:00:00,38908505
1000019038,2025-03-04 06:00:00,38908786
1000019039,2025-03-04 07:00:00,38909014
1000019040,2025-03-04 08:00:00,38909174
1000019041,2025-03-04 09:00:00,38909617
1000019042,2025-03-04 10:00:00,38910109
1000019043,2025-03-04 11:00:00,38910532
1000019044,2025-03-04 12:00:00,38910771
1000019045,2025-03-04 13:00:00,38911004
1000019046,2025-03-04 14:00:00,38911183
1000019047,2025-03-04 15:00:00,38911666
1000019048,2025-03-04 16:00:00,38911899
1000019049,2025-03-04 17:00:00,38912283
1000019050,2025-03-04 18:00:00,38912691
1000019051,2025-03-04 19:00:00,38913095
1000019052,2025-03-04 20:00:00,38913394
1000019053,2025-03-04 21:00:00,38913724
1000019054,2025-03-04 22:00:00,38913776
1000019055,2025-03-04 23:00:00,38914097
1000019056,2025-03-05 00:00:00,38914511
1000019057,2025-03-05 01:00:00,38914665
1000019058,2025-03-05 02:00:00,38915137
1000019059,2025-03-05 03:00:00,38915603
1000019060,2025-03-05 04:00:00,38915979
1000019061,2025-03-05 05:00:00,38916392
1000019062,2025-03-05 06:00:00,38916766
1000019063,2025-03-05 07:00:00,38916824
1000019064,2025-03-05 08:00:00,38917297
1000019065,2025-03-05 09:00:00,38917563
1000019066,2025-03-05 10:00:00,38917813
1000019067,2025-03-05 11:00:00,38917959
1000019068,2025-03-05 12:00:00,38918074
1000019069,2025-03-05 13:00:00,38918460
1000019070,2025-03-05 14:00:00,38918663
1000019071,2025-03-05 15:00:00,38919104
1000019072,2025-03-05 16:00:00,38919234
1000019073,2025-03-05 17:00:00,38919537
1000019074,2025-03-05 18:00:00,38919905
1000019075,2025-03-05 19:00:00,38920336
1000019076,2025-03-05 20:00:00,38920482
1000019077,2025-03-05 21:00:00,38920664
1000019078,2025-03-05 22:00:00,38920836
1000019079,2025-03-05 23:00:00,38921270
1000019080,2025-03-06 00:00:00,38921418
1000019081,2025-03-06 01:00:00,38921678
1000019082,2025-03-06 02:00:00,38921817
1000019083,2025-03-06 03:00:00,38922032
1000019084,2025-03-06 04:00:00,38922512
1000019085,2025-03-06 05:00:00,38922611
1000019086,2025-03-06 06:00:00,38922871
1000019087,2025-03-06 07:00:00,38922945
1000019088,2025-03-06 08:00:00,38923112
1000019089,2025-03-06 09:00:00,38923514
1000019090,2025-03-06 10:00:00,38923723
1000019091,2025-03-06 11:00:00,38923818
1000019092,2025-03-06 12:00:00,38924007
1000019093,2025-03-06 13:00:00,38924060
1000019094,2025-03-06 14:00:00,38924510
1000019095,2025-03-06 15:00:00,38924847
1000019096,2025-03-06 16:00:00,38924963
1000019097,2025-03-06 17:00:00,38925241
1000019098,2025-03-06 18:00:00,38925416
1000019099,2025-03-06 19:00:00,38925740
1000019100,2025-03-06 20:00:00,38926229
1000019101,2025-03-06 21:00:00,38926593
1000019102,2025-03-06 22:00:00,38926963
1000019103,2025-03-06 23:00:00,38927113
1000019104,2025-03-07 00:00:00,38927549
1000019105,2025-03-07 01:00:00,38927724
1000019106,2025-03-07 02:00:00,38928211
1000019107,2025-03-07 03:00:00,38928316
1000019108,2025-03-07 04:00:00,38928587
1000019109,2025-03-07 05:00:00,38928887
1000019110,2025-03-07 06:00:00,38929103
1000019111,2025-03-07 07:00:00,38929509
1000019112,2025-03-07 08:00:00,38929939
1000019113,2025-03-07 09:00:00,38930015
1000019114,2025-03-07 10:00:00,38930097
1000019115,2025-03-07 11:00:00,38930505
1000019116,2025-03-07 12:00:00,38930952
1000019117,2025-03-07 13:00:00,38931304
1000019118,2025-03-07 14:00:00,38931429
1000019119,2025-03-07 15:00:00,38931565
1000019120,2025-03-07 16:00:00,38931634
1000019121,2025-03-07 17:00:00,38932074
1000019122,2025-03-07 18:00:00,38932185
1000019123,2025-03-07 19:00:00,38932670
1000019124,2025-03-07 20:00:00,38932887
1000019125,2025-03-07 21:00:00,38933255
1000019126,2025-03-07 22:00:00,38933735
1000019127,2025-03-07 23:00:00,38934149
1000019128,2025-03-08 00:00:00,38934443
1000019129,2025-03-08 01:00:00,38934899
1000019130,2025-03-08 02:00:00,38935206
1000019131,2025-03-08 03:00:00,38935484
1000019132,2025-03-08 04:00:00,38935626
1000019133,2025-03-08 05:00:00,38935894
1000019134,2025-03-08 06:00:00,38936116
1000019135,2025-03-08 07:00:00,38936182
1000019136,2025-03-08 08:00:00,38936592
1000019137,2025-03-08 09:00:00,38936659
1000019138,2025-03-08 10:00:00,38937087
1000019139,2025-03-08 11:00:00,38937418
1000019140,2025-03-08 12:00:00,38937784
1000019141,2025-03-08 13:00:00,38938196
1000019142,2025-03-08 14:00:00,38938499
1000019143,2025-03-08 15:00:00,38938602
1000019144,2025-03-08 16:00:00,38938745
1000019145,2025-03-08 17:00:00,38939120
1000019146,2025-03-08 18:00:00,38939310
1000019147,2025-03-08 19:00:00,38939761
1000019148,2025-03-08 20:00:00,38940206
1000019149,2025-03-08 21:00:00,38940576
1000019150,2025-03-08 22:00:00,38940794
1000019151,2025-03-08 23:00:00,38941072
1000019152,2025-03-09 00:00:00,38941236
1000019153,2025-03-09 01:00:00,38941669
1000019154,2025-03-09 02:00:00,38941883
1000019155,2025-03-09 03:00:00,38941979
1000019156,2025-03-09 04:00:00,38942154
1000019157,2025-03-09 05:00:00,38942251
1000019158,2025-03-09 06:00:00,38942681
1000019159,2025-03-09 07:00:00,38942856
1000019160,2025-03-09 08:00:00,38943347
1000019161,2025-03-09 09:00:00,38943446
1000019162,2025-03-09 10:00:00,38943812
1000019163,2025-03-09 11:00:00,38943961
1000019164,2025-03-09 12:00:00,38944337
1000019165,2025-03-09 13:00:00,38944800
1000019166,2025-03-09 14:00:00,38945219
1000019167,2025-03-09 15:00:00,38945352
1000019168,2025-03-09 16:00:00,38945477
1000019169,2025-03-09 17:00:00,38945574
1000019170,2025-03-09 18:00:00,38945969
1000019171,2025-03-09 19:00:00,38946155
1000019172,2025-03-09 20:00:00,38946452
1000019173,2025-03-09 21:00:00,38946929
1000019174,2025-03-09 22:00:00,38947287
1000019175,2025-03-09 23:00:00,38947619
1000019176,2025-03-10 00:00:00,38947795
1000019177,2025-03-10 01:00:00,38948261
1000019178,2025-03-10 02:00:00,38948412
1000019179,2025-03-10 03:00:00,38948584
1000019180,2025-03-10 04:00:00,38948639
1000019181,2025-03-10 05:00:00,38949041
1000019182,2025-03-10 06:00:00,38949136
1000019183,2025-03-10 07:00:00,38949353
1000019184,2025-03-10 08:00:00,38949473
1000019185,2025-03-10 09:00:00,38949594
1000019186,2025-03-10 10:00:00,38949699
1000019187,2025-03-10 11:00:00,38950010
1000019188,2025-03-10 12:00:00,38950497
1000019189,2025-03-10 13:00:00,38950744
1000019190,2025-03-10 14:00:00,38951217
1000019191,2025-03-10 15:00:00,38951641
1000019192,2025-03-10 16:00:00,38951933
1000019193,2025-03-10 17:00:00,38952099
1000019194,2025-03-10 18:00:00,38952207
1000019195,2025-03-10 19:00:00,38952369
1000019196,2025-03-10 20:00:00,38952625
1000019197,2025-03-10 21:00:00,38952702
1000019198,2025-03-10 22:00:00,38953164
1000019199,2025-03-10 23:00:00,38953462
1000019200,2025-03-11 00:00:00,38953952
1000019201,2025-03-11 01:00:00,38954268
1000019202,2025-03-11 02:00:00,38954647
1000019203,2025-03-11 03:00:00,38954925
1000019204,2025-03-11 04:00:00,38955091
